60	13	4.538414	212	11	0
60	14	3.717496	94	0	2
74	1	4.000000	363	16	1
74	2	4.756107	306	23	0
74	5	1.952964	112	21	0
74	4	3.322160	273	17	0
74	7	1.850146	211	17	0
74	6	2.822503	135	22	0
74	9	0.138803	205	22	0
74	9	6.026270	262	14	0
74	9	8.263604	257	16	0
74	10	4.417217	367	23	0
74	12	1.853202	186	0	2
247	1	3.000000	145	18	1
247	1	0.182137	149	20	0
247	2	0.455694	131	19	0
247	3	2.840222	353	12	0
247	6	3.746772	187	23	0
247	8	6.736493	219	17	0
247	8	3.540825	332	20	0
247	9	3.554323	129	20	0
247	11	3.353734	243	14	0
247	12	2.712641	131	13	0
247	14	3.377305	135	0	2
185	1	2.500000	254	17	1
185	1	0.744233	634	16	0
185	2	2.426212	120	29	0
185	5	2.311466	361	12	0
185	3	5.415211	499	18	0
185	8	3.140639	180	21	0
185	7	3.646876	113	25	0
185	8	8.479726	160	22	0
185	7	4.295057	153	16	0
185	8	11.129547	123	16	0
185	11	0.539303	215	21	0
185	9	1.992070	387	0	2
196	1	7.000000	689	16	1
196	4	1.740582	213	19	0
196	3	5.214111	87	17	0
196	3	7.287607	295	13	0
196	4	6.729135	108	17	0
196	6	0.259285	155	20	0
196	7	2.722866	97	19	0
196	7	2.507707	167	23	0
196	8	5.468975	233	16	0
196	7	1.030557	81	20	0
196	9	1.368695	149	23	0
196	1	4.006544	477	17	0
196	11	9.590351	193	16	0
196	1	9.497410	192	29	0
196	8	8.676882	163	14	0
196	11	5.940389	47	0	2
207	1	2.500000	165	24	1
207	2	3.733363	220	18	0
207	3	5.896017	148	17	0
207	5	2.615751	292	19	0
207	7	4.833144	95	20	0
207	7	1.363415	319	19	0
207	8	0.698741	172	13	0
207	8	2.682574	298	13	0
207	12	0.968371	155	25	0
207	11	4.598376	379	17	0
207	11	1.093321	206	17	0
207	13	3.413424	94	0	2
358	1	5.500000	209	19	1
358	2	2.069088	314	21	0
358	5	2.632887	118	19	0
358	3	1.415561	225	26	0
358	4	1.123443	113	18	0
358	7	2.717038	99	20	0
358	8	5.146446	234	23	0
358	8	3.685313	95	23	0
358	8	7.976352	281	28	0
358	9	4.695309	283	24	0
358	13	1.150857	188	0	2
283	1	2.000000	336	18	1
283	3	4.967883	115	18	0
283	3	3.822230	197	17	0
283	4	1.956885	690	24	0
283	10	2.613425	174	16	0
283	10	0.123570	159	25	0
283	8	1.095394	375	22	0
283	13	0.585479	45	17	0
283	12	6.104190	294	12	0
283	12	3.866645	63	20	0
283	14	2.805075	132	0	2
46	1	4.500000	488	15	1
46	5	2.824417	208	20	0
46	6	4.101187	78	21	0
46	3	2.707468	1256	30	0
46	8	1.526052	141	27	0
46	7	6.647379	377	22	0
46	13	3.447315	175	24	0
46	12	2.454375	413	18	0
46	14	5.427739	401	0	2
315	1	4.000000	172	23	1
315	1	6.277563	293	21	0
315	2	5.332912	79	16	0
315	4	2.228019	96	18	0
315	5	4.995488	190	21	0
315	6	2.756244	146	21	0
315	5	9.828965	137	30	0
315	10	2.836126	137	20	0
315	13	0.787741	150	19	0
315	11	3.005512	256	15	0
315	9	4.860573	188	0	2
365	1	3.500000	314	14	1
365	2	1.426909	187	22	0
365	3	3.105054	155	23	0
365	5	2.977832	121	25	0
365	3	2.554137	63	24	0
365	3	0.934956	153	25	0
365	7	0.191511	123	18	0
365	7	3.947827	341	17	0
365	9	5.709091	834	16	0
365	12	3.907357	312	0	2
163	1	3.500000	162	23	1
163	2	1.833916	189	22	0
163	3	2.541081	497	19	0
163	4	7.154306	892	17	0
163	8	2.692984	224	25	0
163	9	5.276192	354	19	0
163	9	2.503729	87	19	0
163	10	3.324679	125	22	0
163	15	0.922242	125	13	0
163	13	3.479186	518	0	2
101	1	3.500000	207	12	1
101	2	2.090787	116	28	0
101	3	4.247564	148	29	0
101	5	0.667922	176	11	0
101	5	0.097786	188	17	0
101	7	2.485628	240	22	0
101	7	2.100326	76	29	0
101	7	5.678836	440	27	0
101	8	8.429163	178	26	0
101	8	10.154184	426	22	0
101	9	1.835877	81	21	0
101	9	5.096896	660	17	0
101	11	3.367365	145	0	2
217	1	5.500000	278	21	1
217	1	7.815632	221	21	0
217	3	6.029817	241	15	0
217	3	0.167224	106	22	0
217	5	5.996996	148	28	0
217	5	1.837596	387	23	0
217	7	3.299093	192	20	0
217	8	3.524165	54	27	0
217	8	4.776034	72	29	0
217	8	1.370812	325	20	0
217	8	4.124160	89	20	0
217	7	4.796691	145	25	0
217	8	4.775579	280	14	0
217	10	7.730352	135	21	0
217	9	4.927009	477	17	0
217	12	0.517257	151	16	0
217	11	6.684042	193	0	2
256	1	2.500000	162	21	1
256	2	1.422382	142	23	0
256	1	2.613344	453	18	0
256	3	2.436305	254	26	0
256	5	1.161851	137	18	0
256	4	2.711581	449	14	0
256	8	2.957994	246	19	0
256	9	3.893484	249	28	0
256	10	6.122039	668	17	0
256	13	2.922363	94	0	2
227	1	3.500000	211	17	1
227	1	0.523788	108	15	0
227	2	3.249955	345	24	0
227	3	3.455044	286	19	0
227	4	1.462651	173	19	0
227	5	5.768158	239	21	0
227	6	4.772281	518	21	0
227	9	4.624745	192	13	0
227	10	3.627729	64	13	0
227	9	5.023199	167	22	0
227	6	10.037043	145	17	0
227	7	4.171509	159	13	0
227	12	3.390141	152	0	2
88	1	2.500000	239	20	1
88	2	0.919213	114	16	0
88	3	3.604167	232	23	0
88	2	7.966193	163	16	0
88	5	3.471384	123	24	0
88	6	6.748464	109	25	0
88	6	10.894153	296	29	0
88	7	2.833759	315	14	0
88	8	4.607597	73	15	0
88	8	2.022096	110	20	0
88	9	3.176762	153	15	0
88	9	4.615319	385	18	0
88	12	0.025251	215	24	0
88	4	2.245723	152	15	0
88	12	0.100357	196	0	2
377	1	3.000000	155	22	1
377	3	1.169579	227	11	0
377	1	0.804375	54	23	0
377	2	0.040059	98	21	0
377	1	4.009983	207	22	0
377	5	0.659450	144	19	0
377	6	4.146739	136	16	0
377	6	4.317556	152	21	0
377	7	3.510308	135	19	0
377	8	12.956188	272	15	0
377	12	8.805461	156	13	0
377	2	0.756990	121	27	0
377	12	10.844061	116	27	0
377	11	4.280685	123	15	0
377	11	2.545571	105	26	0
377	11	1.362726	207	0	2
307	1	2.000000	180	27	1
307	2	4.669678	164	14	0
307	3	3.160307	265	21	0
307	4	4.435243	68	15	0
307	4	3.966314	274	13	0
307	7	0.074123	117	17	0
307	10	3.125940	161	13	0
307	11	2.216077	307	21	0
307	12	5.979649	404	17	0
307	9	3.545273	74	19	0
307	14	2.484688	174	43	0
307	7	0.837345	162	0	2
323	1	4.000000	332	16	1
323	2	5.123187	149	23	0
323	3	2.951286	109	25	0
323	5	5.888112	137	15	0
323	4	2.113947	162	24	0
323	6	2.051282	88	27	0
323	5	6.183388	115	24	0
323	7	1.226670	187	20	0
323	7	5.275905	424	20	0
323	8	2.922110	510	19	0
323	9	5.907608	154	13	0
323	10	2.192588	129	24	0
323	12	2.624015	494	0	2
383	1	2.500000	293	23	1
383	3	3.657637	282	17	0
383	4	7.008306	129	22	0
383	4	4.358370	298	14	0
383	5	7.144930	279	21	0
383	5	2.676889	552	16	0
383	8	1.848826	85	11	0
383	8	5.804149	610	28	0
383	8	2.608421	168	20	0
383	10	1.196953	52	21	0
383	10	3.485435	134	21	0
383	13	1.619828	192	0	2
351	1	2.500000	244	17	1
351	3	2.987035	650	24	0
351	7	0.001423	106	21	0
351	7	4.071692	306	18	0
351	8	5.123733	146	26	0
351	9	3.302550	98	23	0
351	10	1.523936	156	16	0
351	10	0.461397	294	28	0
351	15	1.437356	155	21	0
351	14	2.403562	122	21	0
351	12	4.008757	81	16	0
351	14	2.402064	170	0	2
274	1	5.000000	502	18	1
274	2	3.474766	116	16	0
274	5	3.982874	140	21	0
274	4	3.604802	226	19	0
274	7	5.880894	102	17	0
274	8	3.025341	521	23	0
274	10	1.304651	232	22	0
274	9	2.316418	319	21	0
274	10	3.885839	334	21	0
274	11	6.411250	82	25	0
274	11	1.805077	268	21	0
274	11	6.854900	40	19	0
274	11	6.101411	903	0	2
299	1	2.500000	214	16	1
299	2	0.405732	156	23	0
299	3	3.850095	416	21	0
299	4	4.207610	171	20	0
299	5	3.206922	168	19	0
299	6	5.109439	100	22	0
299	6	2.461339	147	21	0
299	7	5.655344	243	25	0
299	8	5.788639	210	15	0
299	9	2.805557	350	15	0
299	10	3.641508	1045	16	0
299	14	6.946122	192	20	0
299	14	1.255000	191	0	2
371	1	3.500000	140	25	1
371	2	2.173150	114	19	0
371	3	0.796642	154	27	0
371	2	2.969658	169	22	0
371	4	6.190770	269	24	0
371	4	3.236293	233	20	0
371	9	0.229065	101	26	0
371	8	1.956669	187	17	0
371	6	0.634311	267	19	0
371	11	5.427649	157	16	0
371	10	1.923396	80	15	0
371	12	0.019097	151	23	0
371	13	2.421788	298	0	2
32	1	3.500000	148	28	1
32	1	5.780321	150	18	0
32	2	9.680395	158	21	0
32	2	16.473495	248	19	0
32	3	7.283625	351	23	0
32	4	3.808725	194	31	0
32	7	0.535617	103	24	0
32	7	3.835273	430	28	0
32	9	5.216909	404	22	0
32	10	5.699096	125	0	2
237	1	3.000000	213	14	1
237	1	1.422450	117	16	0
237	4	0.050389	142	21	0
237	1	2.776221	395	19	0
237	5	2.410841	99	16	0
237	5	1.291300	137	15	0
237	6	4.559825	51	19	0
237	6	1.461124	570	16	0
237	8	5.355217	122	26	0
237	9	0.369512	197	22	0
237	8	3.394426	109	19	0
237	10	2.165954	98	28	0
237	11	4.474014	285	20	0
237	12	2.150282	139	28	0
237	13	0.807647	132	14	0
237	14	2.535673	162	0	2
139	1	2.500000	233	15	1
139	1	1.332078	117	16	0
139	3	0.822997	107	21	0
139	3	3.298773	32	15	0
139	2	4.367097	436	11	0
139	4	8.747834	206	18	0
139	4	3.500369	324	19	0
139	5	3.260160	159	17	0
139	5	1.186964	136	20	0
139	6	6.170239	174	25	0
139	6	1.820543	175	14	0
139	6	7.870080	150	21	0
139	10	5.064794	219	18	0
139	9	3.192355	111	24	0
139	9	2.054989	123	12	0
139	11	4.471637	123	18	0
139	12	6.274763	175	29	0
139	12	7.421390	99	15	0
139	13	5.912701	96	0	2
16	1	2.000000	168	24	1
16	1	0.222451	249	25	0
16	2	4.308420	116	25	0
16	4	1.610273	272	15	0
16	5	2.768922	195	19	0
16	7	0.321035	145	14	0
16	7	2.798506	269	19	0
16	8	3.266715	564	18	0
16	10	2.999847	230	19	0
16	10	1.549208	106	17	0
16	11	7.790177	189	24	0
16	11	3.361547	328	25	0
16	11	10.880638	169	21	0
16	14	1.380640	169	20	0
16	14	5.843044	67	25	0
16	14	1.771271	63	0	2
115	1	3.000000	183	19	1
115	2	2.435111	109	19	0
115	4	2.501057	254	16	0
115	5	3.801093	325	15	0
115	6	5.859515	286	18	0
115	7	2.540976	347	24	0
115	9	6.713781	89	26	0
115	8	3.952114	60	22	0
115	8	8.367873	462	25	0
115	9	3.987613	169	20	0
115	9	3.192399	79	16	0
115	10	3.994952	209	12	0
115	10	7.146360	119	19	0
115	11	3.349462	226	24	0
115	10	3.267427	62	24	0
115	12	0.846354	495	22	0
115	14	2.668215	111	0	2
174	1	2.000000	332	19	1
174	2	3.872707	281	19	0
174	1	2.006467	289	23	0
174	6	1.939006	101	18	0
174	8	1.388113	156	9	0
174	5	0.648707	123	15	0
174	4	2.172603	129	18	0
174	5	0.799118	147	15	0
174	9	1.201365	146	22	0
174	10	1.697721	229	20	0
174	11	2.040764	115	21	0
174	12	3.338921	212	23	0
174	13	2.465931	599	0	2
1	1	2.000000	193	12	1
1	2	5.114038	241	19	0
1	3	2.446257	156	14	0
1	4	0.937140	171	15	0
1	5	1.108563	302	17	0
1	5	4.035418	65	24	0
1	4	6.640194	117	14	0
1	8	0.703931	162	26	0
1	8	5.314157	284	19	0
1	9	5.695357	272	32	0
1	7	3.329949	278	20	0
1	13	0.154448	122	15	0
1	11	0.376334	266	21	0
1	11	3.451438	276	14	0
1	13	6.692254	207	0	2
291	1	5.000000	216	17	1
291	1	2.422317	54	22	0
291	1	6.108238	243	28	0
291	2	2.727630	335	15	0
291	1	5.815812	81	17	0
291	4	1.969137	133	16	0
291	3	3.782377	202	25	0
291	4	4.056717	51	25	0
291	4	6.567591	415	24	0
291	7	0.749872	424	22	0
291	7	4.426738	223	21	0
291	7	1.690521	280	19	0
291	8	3.415893	161	15	0
291	11	1.236423	175	13	0
291	10	4.013791	259	21	0
291	11	3.676748	274	17	0
291	12	1.880427	72	19	0
291	12	1.225723	516	22	0
291	14	2.578118	169	0	2
248	1	8.500000	214	14	1
248	1	11.195490	282	20	0
248	1	7.752735	164	13	0
248	2	3.711719	235	16	0
248	1	8.580653	95	16	0
248	1	10.466807	333	16	0
248	2	5.193714	62	19	0
248	6	1.603383	160	21	0
248	6	5.769645	205	21	0
248	1	11.995207	233	25	0
248	4	0.741930	228	29	0
248	4	4.459927	110	26	0
248	8	9.244102	148	0	2
127	1	3.500000	202	18	1
127	3	0.285609	169	20	0
127	1	4.504688	390	23	0
127	2	3.696758	85	29	0
127	3	2.451875	92	19	0
127	4	2.685970	204	22	0
127	4	3.724653	239	15	0
127	6	0.671044	161	23	0
127	7	4.183219	1283	22	0
127	8	3.400119	155	21	0
127	10	1.987300	377	19	0
127	11	4.427149	239	15	0
127	13	5.269205	372	16	0
127	14	2.269000	132	19	0
127	13	9.742521	106	0	2
186	1	5.500000	293	19	1
186	2	6.475509	196	21	0
186	3	3.137713	198	16	0
186	6	5.069575	228	18	0
186	7	2.135013	161	15	0
186	8	4.360386	98	20	0
186	6	5.810997	452	21	0
186	10	3.818534	97	15	0
186	10	1.947142	215	0	2
331	1	4.000000	133	18	1
331	2	4.664397	183	14	0
331	4	0.794273	126	21	0
331	3	3.317755	364	18	0
331	8	4.012939	148	26	0
331	9	4.019982	267	22	0
331	10	1.259619	216	17	0
331	11	6.045675	297	20	0
331	13	2.192824	69	15	0
331	13	3.847574	271	14	0
331	4	3.608596	151	15	0
331	6	0.792238	148	0	2
75	1	4.000000	167	18	1
75	2	2.419120	158	24	0
75	1	5.705895	161	20	0
75	1	1.995296	116	30	0
75	3	5.809506	144	19	0
75	4	3.946236	217	30	0
75	5	6.762415	295	22	0
75	6	2.856868	172	19	0
75	8	1.197844	184	19	0
75	8	0.517205	94	23	0
75	9	7.505298	132	26	0
75	9	8.570894	67	21	0
75	9	4.454461	285	19	0
75	11	7.956630	169	0	2
266	1	3.000000	191	20	1
266	1	0.995973	277	28	0
266	4	3.784287	159	14	0
266	4	2.353216	106	18	0
266	3	3.652249	103	23	0
266	5	2.837021	199	18	0
266	6	3.879507	99	14	0
266	6	2.150333	230	12	0
266	7	3.793679	1096	15	0
266	8	4.846591	142	19	0
266	10	5.325877	186	22	0
266	10	2.141423	181	20	0
266	13	4.277593	253	19	0
266	13	5.825860	52	19	0
266	13	0.996835	126	0	2
345	1	3.500000	246	27	1
345	2	3.645261	181	19	0
345	3	5.459410	452	29	0
345	6	2.820346	169	13	0
345	5	3.714966	210	21	0
345	6	1.994536	169	17	0
345	8	7.632087	218	15	0
345	8	5.198906	96	26	0
345	9	4.935718	83	18	0
345	10	4.371901	193	15	0
345	12	1.067938	282	18	0
345	11	5.793917	202	32	0
345	13	4.586447	101	0	2
284	1	5.000000	146	19	1
284	1	2.194378	190	14	0
284	2	2.495675	150	15	0
284	3	1.824881	146	9	0
284	4	5.438835	245	20	0
284	5	1.990797	109	29	0
284	6	5.066683	101	16	0
284	6	5.382043	169	15	0
284	8	2.823197	53	20	0
284	6	4.847906	139	19	0
284	10	12.034325	222	22	0
284	10	7.309529	334	23	0
284	12	8.581246	135	18	0
284	12	4.139620	102	0	2
152	1	7.000000	167	19	1
152	1	5.282748	242	24	0
152	1	7.385864	106	14	0
152	2	1.574805	224	29	0
152	1	6.716335	137	12	0
152	4	4.925558	135	17	0
152	5	1.970221	298	19	0
152	6	2.865176	160	14	0
152	7	3.403611	126	18	0
152	8	4.829999	429	23	0
152	8	1.305987	406	20	0
152	10	1.485333	221	12	0
152	11	6.683536	178	24	0
152	11	3.731117	227	22	0
152	12	2.420872	82	0	2
390	1	7.500000	215	23	1
390	1	5.277283	342	20	0
390	2	4.851593	121	20	0
390	2	7.492527	71	19	0
390	2	4.353540	275	25	0
390	7	1.261342	190	20	0
390	7	4.379667	491	17	0
390	8	3.643154	395	22	0
390	1	9.680059	122	23	0
390	5	3.538526	200	22	0
390	4	3.422449	449	16	0
390	8	7.663585	120	17	0
390	10	3.845431	143	22	0
390	10	6.905148	228	16	0
390	11	2.706639	250	0	2
384	1	7.000000	145	19	1
384	2	3.798778	286	25	0
384	3	3.967391	133	21	0
384	2	4.187356	195	16	0
384	5	0.601477	275	17	0
384	7	0.016215	201	26	0
384	5	4.272980	205	17	0
384	7	6.113208	158	17	0
384	8	1.964515	238	26	0
384	9	4.308067	112	18	0
384	9	1.556407	112	23	0
384	10	6.548363	58	0	2
257	1	6.500000	187	21	1
257	1	4.517599	597	17	0
257	2	3.018919	306	16	0
257	3	4.393895	268	18	0
257	4	4.766266	123	27	0
257	4	7.683770	333	27	0
257	5	5.172295	129	19	0
257	6	0.898943	256	20	0
257	5	5.793182	519	21	0
257	7	8.412080	246	16	0
257	7	2.925029	352	23	0
257	10	1.462898	134	24	0
257	10	0.610979	213	0	2
33	1	4.000000	211	19	1
33	3	6.001758	207	21	0
33	3	3.953920	380	28	0
33	4	7.799268	214	20	0
33	5	3.141686	65	24	0
33	5	1.391967	293	16	0
33	7	1.450452	306	19	0
33	11	1.940711	118	19	0
33	8	5.068580	298	18	0
33	12	8.632724	101	0	2
208	1	4.000000	228	18	1
208	3	0.761823	247	20	0
208	2	1.906318	91	25	0
208	1	6.424816	105	26	0
208	4	2.889541	194	21	0
208	7	0.277097	111	18	0
208	1	1.465366	153	18	0
208	5	5.472890	216	15	0
208	9	0.086149	174	15	0
208	9	4.379693	262	20	0
208	12	2.678824	164	27	0
208	13	2.605437	131	0	2
197	1	2.500000	317	21	1
197	2	3.631877	668	24	0
197	3	5.894268	143	24	0
197	5	4.982123	190	23	0
197	6	5.499515	178	14	0
197	7	8.611971	322	20	0
197	8	2.200090	260	19	0
197	9	5.092796	60	15	0
197	9	2.541496	362	26	0
197	11	1.009365	575	19	0
197	12	2.676867	96	0	2
61	1	2.500000	283	20	1
61	2	1.726201	164	12	0
61	3	2.830947	131	8	0
61	5	0.791854	121	22	0
61	6	3.144951	263	23	0
61	5	0.654032	228	16	0
61	7	0.026072	96	20	0
61	7	4.691048	207	18	0
61	8	7.362064	128	29	0
61	8	8.965428	416	20	0
61	11	0.505576	122	15	0
61	12	2.404005	157	22	0
61	12	5.603780	255	32	0
61	15	1.934542	211	0	2
372	1	2.500000	355	12	1
372	3	5.461826	136	13	0
372	1	2.847003	229	17	0
372	5	4.056575	147	26	0
372	5	1.766563	425	16	0
372	6	6.183450	177	19	0
372	7	2.062244	425	23	0
372	8	6.005126	114	22	0
372	10	1.533767	246	0	2
378	1	8.000000	200	20	1
378	2	1.891276	251	28	0
378	3	3.569677	142	19	0
378	5	1.282487	162	29	0
378	6	1.964261	116	17	0
378	7	1.231738	167	21	0
378	7	4.864817	309	16	0
378	9	6.887744	99	16	0
378	9	7.688438	163	19	0
378	10	3.881878	105	20	0
378	12	0.291644	216	0	2
164	1	6.500000	267	20	1
164	2	2.858328	131	20	0
164	2	5.707309	278	18	0
164	4	0.801291	195	18	0
164	5	3.739877	205	14	0
164	6	2.537580	116	16	0
164	7	3.027246	406	23	0
164	9	3.741601	199	18	0
164	10	4.398910	139	14	0
164	9	5.070796	405	25	0
164	12	0.891721	209	0	2
338	1	4.500000	166	20	1
338	3	0.052161	113	20	0
338	2	3.976884	158	25	0
338	2	2.380808	143	16	0
338	4	4.897625	160	29	0
338	5	5.293408	72	23	0
338	5	2.889996	43	16	0
338	5	6.580000	351	16	0
338	7	0.308964	85	18	0
338	6	3.488695	105	24	0
338	8	0.369977	152	16	0
338	8	5.156411	107	28	0
338	8	5.925764	849	16	0
338	9	6.180446	172	19	0
338	10	6.668038	687	23	0
338	12	2.876306	178	14	0
338	12	5.995860	60	20	0
338	12	7.422515	211	0	2
218	1	2.500000	196	21	1
218	4	0.020680	110	25	0
218	4	3.809598	183	21	0
218	5	6.650659	94	22	0
218	5	9.153510	162	13	0
218	6	2.973605	139	23	0
218	5	9.753590	93	23	0
218	8	0.266074	138	33	0
218	8	4.456976	603	17	0
218	8	5.826878	443	15	0
218	9	5.738932	268	21	0
218	10	4.663292	219	23	0
218	10	3.066940	230	13	0
218	11	1.966391	118	0	2
359	1	4.500000	254	34	1
359	1	7.032062	106	23	0
359	3	4.230244	332	25	0
359	4	8.423054	111	23	0
359	6	3.766758	149	18	0
359	6	0.561179	189	10	0
359	7	3.685542	195	20	0
359	8	3.625525	239	17	0
359	9	5.967906	145	33	0
359	9	2.017956	276	21	0
359	11	3.047750	146	14	0
359	11	5.730043	176	18	0
359	13	1.318414	145	0	2
102	1	4.000000	213	18	1
102	1	2.219898	120	25	0
102	1	1.488298	82	21	0
102	4	1.883744	217	21	0
102	3	2.393190	167	17	0
102	5	4.073528	239	17	0
102	5	0.314770	250	21	0
102	8	0.916543	184	21	0
102	7	1.824082	265	21	0
102	10	0.335433	80	16	0
102	9	5.856607	205	16	0
102	9	3.174224	53	20	0
102	9	1.609054	122	18	0
102	12	1.092855	142	24	0
102	12	0.587991	457	14	0
102	12	4.035277	259	0	2
308	1	6.000000	206	20	1
308	1	3.968557	103	18	0
308	2	1.826990	130	13	0
308	3	1.285032	142	20	0
308	2	0.717078	696	17	0
308	4	3.992853	164	21	0
308	5	5.559529	156	22	0
308	5	2.244061	286	23	0
308	6	3.434210	409	18	0
308	8	6.685724	156	22	0
308	10	0.579325	227	16	0
308	8	4.672770	294	13	0
308	12	0.769473	238	0	2
140	1	3.000000	203	15	1
140	2	1.249789	109	17	0
140	1	2.681955	495	17	0
140	3	1.335683	209	15	0
140	4	2.848706	122	18	0
140	4	0.506044	809	14	0
140	6	5.179376	236	15	0
140	9	0.145609	134	22	0
140	4	0.181662	134	15	0
140	9	0.222094	174	14	0
140	8	11.764226	318	22	0
140	11	2.194516	173	0	2
352	1	5.000000	182	20	1
352	2	4.836851	218	18	0
352	3	5.090881	52	23	0
352	3	1.779047	165	16	0
352	4	3.024544	198	11	0
352	4	0.744368	191	16	0
352	6	6.950944	205	17	0
352	9	0.061821	156	20	0
352	9	5.109162	467	13	0
352	9	1.891627	76	22	0
352	12	0.109023	149	28	0
352	12	4.292776	146	16	0
352	13	5.369409	64	0	2
47	1	4.000000	190	28	1
47	3	2.391707	192	15	0
47	3	3.849705	80	30	0
47	2	2.761638	138	17	0
47	6	1.877133	223	17	0
47	6	0.333987	325	22	0
47	6	3.923093	107	13	0
47	6	5.957066	148	26	0
47	8	0.367649	200	24	0
47	8	7.540442	227	20	0
47	6	4.372934	82	18	0
47	6	2.963097	162	31	0
47	11	0.027022	211	26	0
47	10	0.915408	130	17	0
47	11	1.397666	114	18	0
47	11	0.372801	180	26	0
47	10	1.533407	156	24	0
47	11	5.874227	259	20	0
47	12	5.519241	174	15	0
47	11	7.001294	303	0	2
366	1	3.500000	122	18	1
366	1	1.647012	594	26	0
366	4	3.204175	508	18	0
366	3	6.624238	104	22	0
366	6	0.476745	167	20	0
366	9	5.957878	89	16	0
366	9	6.616803	245	17	0
366	10	4.703718	87	18	0
366	12	6.149375	182	23	0
366	1	1.338107	197	18	0
366	9	2.850612	149	14	0
366	8	5.014977	95	26	0
366	8	6.331677	317	20	0
366	11	3.833997	253	26	0
366	13	3.717825	128	0	2
275	1	4.000000	200	17	1
275	2	5.195710	95	26	0
275	1	4.383585	103	23	0
275	3	1.535843	143	17	0
275	3	0.612223	188	15	0
275	3	4.598214	198	20	0
275	3	6.825343	90	23	0
275	4	3.252781	81	22	0
275	4	1.286320	392	19	0
275	7	0.483507	176	13	0
275	6	3.750807	183	21	0
275	8	4.137780	118	14	0
275	8	6.109615	574	19	0
275	11	4.252290	116	30	0
275	12	3.718311	171	0	2
316	1	2.500000	268	20	1
316	2	0.984545	155	21	0
316	4	0.837935	146	17	0
316	3	3.794396	257	21	0
316	6	4.860779	463	18	0
316	9	0.717275	208	16	0
316	8	3.939397	112	18	0
316	7	2.994598	120	16	0
316	9	3.841888	336	11	0
316	10	1.908617	348	26	0
316	11	2.759789	248	12	0
316	11	0.244917	64	15	0
316	12	6.462307	114	16	0
