14	2	529.687893387	0.0
14	8	14.5107652179	0.0
14	3	7101.07799289	0.0
14	6	67.4362266379	0.0
14	4	13.3172036845	0.0
14	3	3092.73866021	0.0
14	3	7683.24989344	0.0
14	7	52.982686973	0.0
14	6	99.2372839324	0.0
14	9	10.8319796697	0.0
14	3	22313.7473183	0.0
14	3	24520.1275636	0.0
14	11	4.37366726286	0.0
14	2	13165.4578681	0.0
14	3	26530.3631386	0.0
14	6	228.517983175	0.0
14	4	452.253545137	0.0
14	8	3.13105525547	0.0
14	4	2127.76868568	0.0
14	3	9841.63424996	0.0
14	4	16.5954103619	0.0
14	2	1474.58804898	0.0
14	11	0.907433768555	0.0
14	6	2.70595114767	0.0
14	6	0.032700315984	0.0
14	3	26530.3631386	0.0
14	5	1042.73950102	0.0
14	3	9841.63424996	0.0
10	16	0.0899258689559	0.0
10	3	22313.7473183	0.0
10	15	0.0735757109639	0.0
10	9	58.6398416383	0.0
10	2	8897.95218113	0.0
10	4	54.1517232695	0.0
10	4	375.072624336	0.0
10	3	4092.99227569	0.0
10	14	41.8972798545	0.0
10	3	2369.4648962	0.0
14	3	24520.1275636	0.0
14	12	39.1341031538	0.0
14	3	26530.3631386	0.0
14	4	83.7782095509	0.0
14	3	24520.1275636	0.0
14	3	2161.86694017	0.0
14	3	9841.63424996	0.0
14	12	4.53716884278	0.0
14	3	26530.3631386	0.0
14	7	68.8832156202	0.0
14	2	8897.95218113	0.0
14	4	215.977411995	0.0
14	6	107.673965456	0.0
14	5	1088.25016579	0.0
12	9	72.0551462707	0.0
12	3	562.682512215	0.0
12	4	276.227744196	0.0
12	5	1350.62932616	0.0
12	8	52.6802090502	0.0
12	6	4.86417200262	0.0
12	9	71.384789793	0.0
12	2	1008.79657303	0.0
12	3	24520.1275636	0.0
12	7	12.4261200739	0.0
12	2	2881.65812053	0.0
12	10	0.400578870804	0.0
13	6	795.320735204	0.0
13	4	147.780903011	0.0
13	2	4482.240487	0.0
13	5	6717.74853877	0.0
13	5	68.5643875394	0.0
13	7	381.31020961	0.0
13	4	3092.73866021	0.0
13	4	835.877302103	0.0
13	6	5.42825245334	0.0
13	13	1.90479340607	0.0
13	4	79.9359224228	0.0
13	6	436.688194729	0.0
13	4	2502.6941586	0.0
12	4	273.685294628	0.0
12	4	87.5796212841	0.0
12	7	348.315590782	0.0
12	4	205.063681535	0.0
12	3	3376.69185406	0.0
12	3	24520.1275636	0.0
12	9	5.01132342454	0.0
12	7	17.7072211053	0.0
12	9	11.3306594884	0.0
12	3	24520.1275636	0.0
12	4	4602.28334698	0.0
12	7	21.2388552316	0.0
11	14	4.30826663089	0.0
11	5	19.5057384844	0.0
11	7	86.2552584867	0.0
11	3	1740.04103906	0.0
11	10	35.7496204495	0.0
11	3	3092.73866021	0.0
11	3	4142.64770551	0.0
11	4	6557.46793998	0.0
11	8	114.050527073	0.0
11	5	1088.25016579	0.0
11	3	7955.34104766	0.0
14	10	131.594246598	0.0
14	4	2250.5583722	0.0
14	3	4142.64770551	0.0
14	4	953.361362355	0.0
14	3	3092.73866021	0.0
14	3	7683.24989344	0.0
14	3	381.612687533	0.0
14	7	627.690740391	0.0
14	4	1585.0006659	0.0
14	3	2172.74797032	0.0
14	2	4482.240487	0.0
14	3	6389.55999248	0.0
14	3	9841.63424996	0.0
14	11	0.016350157992	0.0
10	16	1e-15	0.0
10	11	5.19935024145	0.0
10	3	24520.1275636	0.0
10	3	1126.01903075	0.0
10	3	9841.63424996	0.0
10	7	63.283286508	0.0
10	6	4.16929028796	0.0
10	3	22313.7473183	0.0
10	12	11.6740128063	0.0
10	6	63.332336982	0.0
12	15	1.61866564121	0.0
12	6	116.879104406	0.0
12	11	2.70595114767	0.0
12	6	47.0966300959	0.0
12	6	436.688194729	0.0
12	4	2502.6941586	0.0
12	2	2881.65812053	0.0
12	6	24.1737085912	0.0
12	5	783.556796529	0.0
12	5	15.9168788052	0.0
12	3	3376.69185406	0.0
12	4	2397.39096605	0.0
11	3	24520.1275636	0.0
11	7	83.5329571811	0.0
11	8	32.683965826	0.0
11	4	1585.0006659	0.0
11	3	3376.69185406	0.0
11	11	0.523205055744	0.0
11	3	22313.7473183	0.0
11	4	3657.70201947	0.0
11	3	24520.1275636	0.0
11	9	125.258560377	0.0
11	15	0.261602527872	0.0
10	7	76.1917362427	0.0
10	9	10.0144717701	0.0
10	3	22313.7473183	0.0
10	14	0.24525236988	0.0
10	3	24520.1275636	0.0
10	4	2127.76868568	0.0
10	4	953.361362355	0.0
10	8	149.41591881	0.0
10	6	795.320735204	0.0
10	3	2185.87714719	0.0
14	15	41.8972798545	0.0
14	3	24520.1275636	0.0
14	7	16.9796390747	0.0
14	9	131.594246598	0.0
14	2	3884.37243479	0.0
14	3	9841.63424996	0.0
14	11	3.13923033446	0.0
14	3	24520.1275636	0.0
14	3	3376.69185406	0.0
14	3	1057.47099337	0.0
14	3	7955.34104766	0.0
14	4	783.556796529	0.0
14	2	8897.95218113	0.0
14	4	783.556796529	0.0
13	4	2127.76868568	0.0
13	3	24520.1275636	0.0
13	8	138.355036928	0.0
13	3	22313.7473183	0.0
13	8	9.67929353126	0.0
13	5	996.591180085	0.0
13	8	61.6973211828	0.0
13	7	1e-15	0.0
13	9	7.81537552017	0.0
13	4	413.822498777	0.0
13	3	3376.69185406	0.0
13	6	336.813254635	0.0
13	4	147.780903011	0.0
16	2	4482.240487	0.0
16	5	6717.74853877	0.0
16	2	3884.37243479	0.0
16	3	1126.01903075	0.0
16	4	151.010059214	0.0
16	4	147.780903011	0.0
16	3	3376.69185406	0.0
16	4	284.206621296	0.0
16	6	59.146696536	0.0
16	5	6717.74853877	0.0
16	10	4.55351900077	0.0
16	4	189.55555668	0.0
16	3	3376.69185406	0.0
16	5	409.293505013	0.0
16	2	4482.240487	0.0
16	3	4153.65136184	0.0
14	5	366.014636809	0.0
14	5	218.863214881	0.0
14	7	54.3561002444	0.0
14	10	34.2781062302	0.0
14	4	233.145077887	0.0
14	3	7683.24989344	0.0
14	2	8897.95218113	0.0
14	4	233.512956442	0.0
14	5	409.293505013	0.0
14	4	953.361362355	0.0
14	3	4999.44503476	0.0
14	6	25.7596739164	0.0
14	3	2877.24357788	0.0
14	6	506.552419829	0.0
12	5	18.2059009241	0.0
12	5	6717.74853877	0.0
12	5	181.020774208	0.0
12	10	6.14765940499	0.0
12	7	70.6326825254	0.0
12	4	440.448731067	0.0
12	2	1474.58804898	0.0
12	7	20.2251454361	0.0
12	3	7101.07799289	0.0
12	7	279.383324688	0.0
12	6	9.15608847551	0.0
12	6	1064.2317837	0.0
13	10	28.2448979312	0.0
13	6	1350.62932616	0.0
13	2	1403.64471345	0.0
13	3	6201.98280491	0.0
13	5	6717.74853877	0.0
13	6	133.400939057	0.0
13	4	6557.46793998	0.0
13	13	8.60835818278	0.0
13	4	147.780903011	0.0
13	5	366.014636809	0.0
13	4	67.6733039288	0.0
13	2	8897.95218113	0.0
13	8	0.36787855482	0.0
11	6	1.45516406129	0.0
11	4	284.206621296	0.0
11	9	131.594246598	0.0
11	2	3884.37243479	0.0
11	10	2.68960098968	0.0
11	10	35.7496204495	0.0
11	7	7.41479664937	0.0
11	5	1622.81040626	0.0
11	3	22313.7473183	0.0
11	4	2502.6941586	0.0
11	6	506.552419829	0.0
13	12	6.3193360639	0.0
13	4	1066.26737837	0.0
13	3	3376.69185406	0.0
13	2	4482.240487	0.0
13	3	253.754452036	0.0
13	9	6.49918780181	0.0
13	4	953.361362355	0.0
13	4	2127.76868568	0.0
13	3	24520.1275636	0.0
13	9	84.8164445834	0.0
13	3	6389.55999248	0.0
13	5	437.284975496	0.0
13	3	24520.1275636	0.0
10	14	41.8972798545	0.0
10	12	4.087539498	0.0
10	6	1350.62932616	0.0
10	2	8897.95218113	0.0
10	12	6.14765940499	0.0
10	3	1565.56032805	0.0
10	9	50.4320623263	0.0
10	5	218.912265355	0.0
10	4	1245.84116359	0.0
10	3	4153.65136184	0.0
10	6	558.300669873	0.0
10	3	4142.64770551	0.0
10	4	284.206621296	0.0
10	8	2.043769749	0.0
10	9	22.2116896321	0.0
10	5	1148.15714467	0.0
10	15	0.04087539498	0.0
10	11	14.7805428248	0.0
10	6	296.019610445	0.0
10	4	726.592846085	0.0
14	7	96.4005315207	0.0
14	2	1403.64471345	0.0
14	3	340.115986549	0.0
14	6	296.019610445	0.0
14	4	422.766035199	0.0
14	7	11.0200064866	0.0
14	3	7683.24989344	0.0
14	4	953.361362355	0.0
14	4	1245.84116359	0.0
14	9	1.2180867704	0.0
14	3	4153.65136184	0.0
14	3	24520.1275636	0.0
14	8	10.4968014309	0.0
14	3	7955.34104766	0.0
13	6	2.70595114767	0.0
13	6	0.032700315984	0.0
13	3	386.812037774	0.0
13	3	3376.69185406	0.0
13	3	24520.1275636	0.0
13	23	0.53138013474	0.0
13	4	41.7583035115	0.0
13	3	24520.1275636	0.0
13	2	8897.95218113	0.0
13	3	5616.24656993	0.0
13	7	2.15822085494	0.0
13	6	107.673965456	0.0
13	4	147.780903011	0.0
11	2	4943.65829569	0.0
11	3	7955.34104766	0.0
11	5	2431.18674262	0.0
11	4	2382.24254467	0.0
11	8	40.5238665831	0.0
11	11	11.8129891492	0.0
11	8	111.5489529	0.0
11	11	3.31090699338	0.0
11	8	9.83462003218	0.0
11	6	617.872470517	0.0
11	4	3092.73866021	0.0
16	5	1350.62932616	0.0
16	3	1126.01903075	0.0
16	4	1245.84116359	0.0
16	4	664.960925534	0.0
16	2	216.982946712	0.0
16	5	112.668938723	0.0
16	5	15.4263740654	0.0
16	5	2019.39166343	0.0
16	7	27.6808174804	0.0
16	3	1692.99345944	0.0
16	4	835.877302103	0.0
16	3	6389.55999248	0.0
16	3	5616.24656993	0.0
16	3	105.466694127	0.0
16	3	7955.34104766	0.0
16	8	0.36787855482	0.0
11	6	1.45516406129	0.0
11	8	11.3715348834	0.0
11	6	1607.98898804	0.0
11	6	35.9049469504	0.0
11	6	40.1886883443	0.0
11	6	1140.7505231	0.0
11	9	8.02792757406	0.0
11	13	41.1778729028	0.0
11	6	212.216875657	0.0
11	3	1082.59301112	0.0
11	6	117.65573691	0.0
13	12	34.2944563882	0.0
13	3	22313.7473183	0.0
13	3	7955.34104766	0.0
13	6	936.635150729	0.0
13	5	106.34142758	0.0
13	6	212.216875657	0.0
13	3	24520.1275636	0.0
13	10	41.0715968759	0.0
13	3	26530.3631386	0.0
13	7	68.8832156202	0.0
13	6	117.65573691	0.0
13	3	7955.34104766	0.0
13	3	26530.3631386	0.0
11	7	2.11734545996	0.0
11	16	0.645831240683	0.0
11	3	22313.7473183	0.0
11	3	7101.07799289	0.0
11	6	6.21306003695	0.0
11	10	5.18300008346	0.0
11	3	7101.07799289	0.0
11	6	106.9954339	0.0
11	9	0.335178238836	0.0
11	7	41.1288224288	0.0
11	4	777.19658507	0.0
15	11	1.52056469325	0.0
15	3	148.034330459	0.0
15	6	228.517983175	0.0
15	3	228.387181911	0.0
15	6	30.9590241578	0.0
15	3	3376.69185406	0.0
15	3	9841.63424996	0.0
15	4	177.227537554	0.0
15	2	13165.4578681	0.0
15	8	138.355036928	0.0
15	3	244.124208978	0.0
15	3	22313.7473183	0.0
15	4	176.565356155	0.0
15	4	2250.5583722	0.0
15	4	154.370016681	0.0
11	5	690.336370738	0.0
11	18	0.768457425623	0.0
11	10	111.802380349	0.0
11	3	322.367890049	0.0
11	3	24520.1275636	0.0
11	6	95.4603974362	0.0
11	3	244.124208978	0.0
11	4	4602.28334698	0.0
11	8	30.2804926012	0.0
11	10	258.504172932	0.0
11	4	2397.39096605	0.0
12	6	558.300669873	0.0
12	2	8897.95218113	0.0
12	9	44.1699518153	0.0
12	13	0.0572255529719	0.0
12	3	3376.69185406	0.0
12	4	772.994594466	0.0
12	3	24520.1275636	0.0
12	7	5.42825245334	0.0
12	3	3015.87656749	0.0
12	3	4963.73628971	0.0
12	3	26530.3631386	0.0
12	14	41.8972798545	0.0
14	6	177.489140082	0.0
14	7	184.045553437	0.0
14	6	795.320735204	0.0
14	3	2185.87714719	0.0
14	10	1.19356153341	0.0
14	6	2.70595114767	0.0
14	5	0.032700315984	0.0
14	3	3092.73866021	0.0
14	3	26530.3631386	0.0
14	6	93.849906874	0.0
14	4	110.175539629	0.0
14	3	7101.07799289	0.0
14	4	1.2180867704	0.0
14	2	157.88530065	0.0
10	9	0.0899258689559	0.0
10	9	1.65136595719	0.0
10	10	10.3905254039	0.0
10	5	2431.18674262	0.0
10	3	26530.3631386	0.0
10	13	2.66507575269	0.0
10	9	13.5542809754	0.0
10	6	1e-15	0.0
10	6	247.77846929	0.0
10	3	375.072624336	0.0
13	3	2877.24357788	0.0
13	10	13.8731090562	0.0
13	7	274.282075395	0.0
13	2	2023.33205151	0.0
13	4	6557.46793998	0.0
13	5	2431.18674262	0.0
13	9	13.7014323973	0.0
13	5	942.128803814	0.0
13	3	9841.63424996	0.0
13	6	20.2660208311	0.0
13	4	3.12288017647	0.0
13	2	8897.95218113	0.0
13	12	4.9050473976	0.0
15	4	2242.86562287	0.0
15	3	1057.47099337	0.0
15	4	110.175539629	0.0
15	6	2.70595114767	0.0
15	3	22313.7473183	0.0
15	4	982.399242948	0.0
15	7	63.9536429857	0.0
15	5	0.588605687711	0.0
15	6	13.8976342932	0.0
15	8	242.137664782	0.0
15	2	13165.4578681	0.0
15	4	15.1974718536	0.0
15	4	1.00553471651	0.0
15	6	34.580584153	0.0
15	4	1.52056469325	0.0
14	2	1397.66055563	0.0
14	9	4.2837413939	0.0
14	2	13165.4578681	0.0
14	3	9841.63424996	0.0
14	6	106.9954339	0.0
14	8	33.6731503845	0.0
14	5	1622.81040626	0.0
14	5	690.336370738	0.0
14	9	41.4885259047	0.0
14	6	29.3321834376	0.0
14	4	2382.24254467	0.0
14	7	5.7143802182	0.0
14	2	1397.66055563	0.0
14	3	3092.73866021	0.0
