12 4 2.2479154 277 10 0
12 6 0.2329431 84 25 0
12 8 4.5950414 229 9 0
12 10 3.7905696 204 11 2
15 1 3.1867739 343 7 1
15 3 0.4631734 470 11 0
15 3 8.913986 127 11 0
15 5 2.9833146 231 4 0
15 4 2.3973978 255 11 0
15 5 6.8931179 442 15 0
15 6 5.3251009 349 7 0
15 7 5.2031481 202 9 0
15 6 5.7665834 376 14 0
15 7 8.4646989 178 10 0
15 8 5.247763 269 10 0
15 9 5.8010555 103 13 0
15 8 5.2778844 498 12 0
15 9 5.1957448 688 4 0
15 9 8.2096961 193 9 0
15 10 4.3338738 241 12 0
15 12 2.6926134 309 13 2
19 1 6.3837893 389 17 1
19 2 4.6073036 360 13 0
19 4 1.6876305 525 7 0
19 5 1.0277011 142 7 0
19 6 0.8867481 142 9 0
19 7 0.7268551 346 17 0
19 8 5.3107579 250 11 0
19 7 4.0030371 170 27 0
19 11 0.144855 180 3 0
19 10 3.4083352 110 8 0
19 9 4.465722 253 5 0
19 10 3.3937104 94 7 0
19 11 1.049421 143 16 0
19 12 0.2996814 212 10 2
22 1 10.4941147 184 5 1
22 1 5.9899654 158 9 0
22 1 13.884517 158 9 0
22 2 6.0729077 414 11 0
22 2 11.9751241 148 9 0
22 3 4.8425599 241 11 0
22 5 4.0620384 160 2 0
22 4 2.6530823 308 18 0
22 7 1.0025562 229 5 0
22 6 1.4210901 129 8 0
22 7 1.9787608 447 9 0
22 7 5.0147834 138 15 0
22 8 4.6585504 382 13 0
22 9 2.0770148 267 7 2
23 2 0.489862 352 5 1
23 1 4.5653868 130 11 0
23 3 3.1293628 502 3 0
23 2 3.6426707 62 10 0
23 3 3.9314642 86 8 0
23 2 3.3204634 336 13 0
23 4 5.2646472 267 11 0
23 5 4.4815612 242 13 0
23 7 2.9425368 218 2 0
23 6 2.6269389 239 10 0
23 7 3.0840857 224 8 0
23 6 2.3900365 265 12 0
23 7 5.7170568 191 8 0
23 7 10.1101573 210 15 0
23 8 2.9328847 827 23 0
23 9 3.2886813 560 3 2
26 2 0.5758249 138 12 1
26 3 5.2812136 137 10 0
26 2 2.3091354 145 9 0
26 3 5.8152444 214 6 0
26 4 1.5155076 152 12 0
26 3 0.4604688 399 4 0
26 3 5.0096528 557 10 0
26 4 4.8378715 350 11 0
26 6 0.2850681 170 7 0
26 6 6.2598942 198 10 0
26 5 6.6500295 504 10 0
26 4 3.7642773 439 5 0
26 3 4.9840308 226 18 0
26 5 7.8052517 97 19 0
26 6 11.8772181 185 4 0
26 7 5.7769551 189 14 0
26 8 6.5812313 288 19 0
26 9 4.0824039 382 16 0
26 10 6.7181148 281 42 2
32 1 5.4221295 245 7 1
32 1 4.1646529 311 14 0
32 2 9.5066434 212 9 0
32 2 15.6081534 156 13 0
32 3 6.0889488 224 13 0
32 5 1.5191704 380 4 0
32 6 1.6856001 162 10 0
32 7 2.6196536 144 10 0
32 9 0.3723275 160 4 0
32 7 3.3961931 168 6 0
32 9 4.0703855 358 4 0
32 8 4.710612 297 15 0
32 10 3.4148741 258 7 0
32 10 9.1700039 172 6 2
33 1 5.0637742 273 9 1
33 1 1.3732369 146 8 0
33 2 2.7622085 160 7 0
33 3 6.3257307 133 9 0
33 4 5.4900586 373 8 0
33 4 13.4964526 185 3 0
33 4 8.4232949 53 12 0
33 6 1.0355519 322 13 0
33 8 1.9290503 207 6 0
33 7 1.4019646 303 25 0
33 11 1.1123024 216 7 2
36 2 2.0352627 479 11 1
36 1 3.5431999 286 13 0
36 3 0.084425 173 5 0
36 3 5.2272092 111 15 0
36 5 1.1494658 616 7 0
36 6 0.0060241 128 11 0
36 7 2.0974357 211 12 0
36 6 4.8775111 579 2 0
36 7 7.2557982 59 13 0
36 9 2.8344768 234 4 0
36 8 3.251078 225 6 0
36 10 0.8417791 193 5 0
36 10 5.1559674 189 12 0
36 9 2.1892932 173 10 0
36 10 5.1925868 113 17 2
37 1 4.9976496 156 7 1
37 3 0.063464 171 6 0
37 1 2.9808654 345 7 0
37 2 2.1681302 435 13 0
37 4 2.159024 139 6 0
37 5 0.9153574 201 14 0
37 3 3.6235085 478 18 0
37 5 2.8497278 273 8 0
37 6 3.4902625 252 12 0
37 7 6.0781778 178 15 0
37 6 0.4028368 333 9 0
37 7 0.554387 233 12 0
37 8 1.0200234 150 12 0
37 9 2.2623959 196 7 0
37 8 4.9827739 342 16 0
37 10 3.4221415 309 15 0
37 12 3.1762173 259 5 0
37 12 0.2534692 418 4 0
37 13 4.2449563 516 6 0
37 12 2.5939881 205 4 0
37 14 1.6873364 87 13 2
38 1 1.8612851 162 9 1
38 2 4.8333057 177 4 0
38 2 0.7905006 218 10 0
38 3 2.8062282 438 6 0
38 5 0.6620523 229 10 0
38 6 0.4854595 197 7 0
38 6 7.2378725 273 14 0
38 4 3.6605262 193 4 0
38 3 2.9310239 248 14 0
38 5 5.6846555 103 28 0
38 9 0.8211927 193 10 0
38 8 1.3024037 118 7 0
38 7 4.8343476 221 9 0
38 8 5.8629231 180 4 0
38 7 5.9943327 105 13 0
38 9 4.4819233 284 2 0
38 8 5.8010824 313 11 0
38 9 7.8384513 577 12 0
38 10 6.8591336 388 16 0
38 12 0.9620021 500 9 0
38 12 4.2347695 281 13 2
39 1 3.9248811 161 13 1
39 4 0.5379352 275 13 0
39 2 3.4477668 202 8 0
39 1 3.8420281 440 7 0
39 3 3.2861015 157 5 0
39 4 3.8595204 295 2 0
39 3 1.6918019 266 5 0
39 2 0.3164431 474 17 0
39 4 2.7820005 194 6 0
39 5 1.0108038 145 10 0
39 6 3.883503 230 2 0
39 5 2.439649 194 9 0
39 6 6.4166183 396 6 0
39 6 4.3209837 354 13 0
39 7 5.2310205 413 19 0
39 8 3.1200292 773 2 0
39 9 4.6210644 571 12 0
39 10 5.5291212 420 13 0
39 12 0.8825139 163 11 0
39 12 6.8053471 207 2 0
39 11 6.1654991 275 35 2
42 1 4.2674867 337 7 1
42 3 1.6182988 191 7 0
42 2 2.4896395 189 6 0
42 3 3.1813111 158 7 0
42 3 7.5949318 57 18 0
42 1 6.014012 529 18 0
42 3 4.7199915 308 21 0
42 4 1.3860353 99 12 0
42 4 5.2536542 480 22 0
42 7 7.6523037 170 10 0
42 7 0.3355493 315 7 0
42 7 4.6183026 128 6 0
42 7 10.8240504 117 10 0
42 8 2.3076743 297 5 0
42 9 2.7854436 239 11 0
42 11 2.7194322 332 7 2
43 1 10.4283418 160 5 1
43 1 4.6600881 204 7 0
43 1 8.6071254 269 20 0
43 3 4.3937418 166 2 0
43 2 1.651168 282 6 0
43 3 4.3431423 95 5 0
43 4 3.2889588 157 10 0
43 3 0.6780158 121 16 0
43 5 2.6795271 242 12 0
43 6 5.9102432 315 7 0
43 6 10.04728 185 17 0
43 7 4.0746352 432 13 0
43 8 6.8689155 210 3 0
43 8 2.7859447 195 8 0
43 7 3.396025 221 25 2
44 1 7.3811602 230 9 1
44 1 5.8394767 191 13 0
44 3 1.6214994 381 16 0
44 3 7.8991309 142 13 0
44 4 5.0684424 267 14 0
44 7 4.3351798 271 12 0
44 6 1.1068718 341 24 0
44 8 7.4614709 481 11 0
44 10 0.1222701 282 7 0
44 11 3.4030959 141 14 0
44 13 2.6233849 342 10 2
46 1 6.7225922 493 10 1
46 3 3.1962336 451 10 0
46 5 4.5616309 255 7 0
46 7 0.5717926 194 13 0
46 5 0.0403604 328 7 0
46 6 2.2217573 186 5 0
46 7 3.3685708 265 9 0
46 6 2.873576 254 9 0
46 7 4.7486863 252 21 0
46 10 2.6370496 170 7 0
46 9 0.4201181 333 11 0
46 11 0.4339091 182 9 0
46 11 7.0579598 211 12 0
46 13 5.5498546 216 6 2
47 1 5.8167189 157 8 1
47 4 0.68004 116 7 0
47 2 1.4307163 200 9 0
47 3 3.9774549 202 4 0
47 4 4.0573038 128 3 0
47 3 1.7596765 684 4 0
47 2 2.8014666 185 5 0
47 4 1.924419 175 14 0
47 6 0.422784 153 8 0
47 6 6.1060176 380 15 0
47 8 2.9056923 508 12 0
47 8 8.9769387 192 14 0
47 11 1.7350221 390 11 0
47 11 9.237014 208 2 0
47 12 5.2703156 212 11 2
51 2 0.0066753 832 5 1
51 4 2.1690837 256 13 0
51 6 3.6367701 762 3 0
51 7 1.3021248 430 10 0
51 8 2.4028175 336 5 0
51 9 4.3305313 145 12 0
51 7 3.1365313 360 9 0
51 8 5.4164048 192 15 0
51 6 4.0775571 342 12 0
51 10 0.0967837 415 11 0
51 10 6.7765815 469 22 2
52 1 6.4536759 341 11 1
52 3 0.7294257 544 10 0
52 4 5.9563915 320 13 0
52 5 5.8185303 246 8 0
52 7 0.6654379 516 6 0
52 8 0.2997269 298 6 0
52 10 0.179642 777 8 0
52 10 6.0056841 275 7 0
52 9 4.2541091 398 13 0
52 11 2.5419822 345 48 2
57 1 4.1434657 158 3 1
57 2 0.4437363 834 4 0
57 3 5.6306174 87 12 0
57 4 5.929962 427 10 0
57 5 6.7667189 485 12 0
57 4 6.5378888 600 20 0
57 7 2.3299085 539 6 0
57 9 7.412629 183 14 0
57 7 2.1724322 685 9 0
57 10 1.5160315 506 10 0
57 12 2.3911788 471 7 2
59 1 7.1804285 195 14 1
59 3 2.3279123 105 18 0
59 1 4.6967735 311 9 0
59 1 6.697562 441 7 0
59 2 2.5549581 337 5 0
59 4 1.046951 169 9 0
59 4 3.8545999 558 7 0
59 6 1.5283981 94 11 0
59 6 7.4674949 215 11 0
59 5 5.672324 42 8 0
59 5 1.3127687 487 20 0
59 7 0.9733785 181 8 0
59 6 7.7287111 163 2 0
59 6 4.6071603 128 18 0
59 8 4.7334238 332 7 0
59 7 3.5588232 158 9 0
59 8 7.8861621 162 7 0
59 8 12.8475729 225 13 0
59 9 3.7655046 171 3 0
59 10 3.9518528 222 11 0
59 11 2.7839353 70 8 2
60 1 3.8984371 559 4 1
60 4 2.9225636 255 11 0
60 5 0.7955008 257 13 0
60 7 3.0003889 266 11 0
60 8 5.5944225 198 15 0
60 10 2.1742957 568 8 0
60 11 4.1498883 148 2 0
60 11 1.6404881 563 7 0
60 12 6.7350866 315 13 0
60 13 7.0265214 206 2 0
60 13 5.1116257 339 9 0
60 13 9.9803718 337 11 2
65 1 6.0630834 319 13 1
65 2 1.9761551 198 6 0
65 2 4.9813085 159 4 0
65 3 3.7390206 176 8 0
65 2 3.0570986 202 5 0
65 4 0.6013164 375 4 0
65 4 3.6477173 96 5 0
65 5 0.0155824 323 10 0
65 7 0.7594979 207 6 0
65 5 4.6445299 271 4 0
65 7 4.4676066 462 14 0
65 9 2.0368807 93 13 0
65 10 4.9595256 132 10 0
65 9 2.2906401 398 5 0
65 10 4.8714545 414 9 0
65 12 3.7639249 764 22 2
71 1 4.681129 418 7 1
71 2 4.4618321 245 9 0
71 2 11.2055311 167 13 0
71 3 5.7023305 300 15 0
71 4 6.5900058 192 3 0
71 4 2.4192596 165 5 0
71 5 0.4189455 332 8 0
71 6 1.5946186 372 15 0
71 6 9.247263 146 16 0
71 9 3.869344 159 7 0
71 7 4.6840063 280 5 0
71 9 3.7256 782 3 0
71 10 3.3500172 219 3 2
72 1 3.4879936 310 11 1
72 2 2.3024974 209 12 0
72 4 2.761012 201 3 0
72 3 3.4096233 219 17 0
72 5 1.3042374 177 9 0
72 6 5.6778215 217 16 0
72 8 9.0792393 565 18 0
72 10 4.3648991 470 13 0
72 10 7.0598591 221 18 2
73 1 5.4009472 324 10 1
73 1 10.4917263 160 4 0
73 3 3.4382623 202 10 0
73 3 9.4900723 224 17 0
73 5 1.4733352 175 2 0
73 4 4.9105471 204 13 0
73 6 3.5256485 571 21 0
73 8 4.0731966 301 21 0
73 10 7.0213033 195 5 0
73 10 1.3757902 374 7 0
73 10 8.3088336 92 7 2
75 1 3.8559145 313 6 1
75 3 3.2041526 327 3 0
75 5 0.4244274 475 4 0
75 5 7.5640518 86 13 0
75 7 0.5923353 185 5 0
75 8 5.0825055 249 12 0
75 9 8.5340653 235 12 0
75 10 3.8527582 376 18 0
75 11 6.3685141 452 24 2
76 1 2.7713295 152 7 1
76 2 6.5350806 138 6 0
76 2 0.0236194 185 15 0
76 3 2.0832952 216 6 0
76 4 1.5481845 197 6 0
76 3 3.8935433 286 13 0
76 5 4.5951167 542 5 0
76 6 3.1641098 137 4 0
76 7 3.1114883 310 10 0
76 9 1.9622446 388 8 0
76 9 4.7579433 535 4 0
76 10 0.6802025 171 5 0
76 9 0.7249066 218 6 0
76 10 0.4681067 197 6 0
76 9 0.8879065 456 9 0
76 10 0.5548447 311 10 0
76 11 5.3259762 220 15 0
76 14 1.4144054 198 5 2
77 1 3.9144265 346 4 1
77 1 7.8437612 212 3 0
77 1 4.9768577 67 15 0
77 2 2.3728522 582 13 0
77 4 1.8654553 204 13 0
77 5 2.4438749 75 14 0
77 7 3.5690539 123 10 0
77 5 4.4365013 456 9 0
77 6 3.1034696 138 22 0
77 9 2.6656678 101 5 0
77 8 2.4116916 92 8 0
77 10 1.8858877 157 19 0
77 12 1.685062 179 20 0
77 13 3.9813215 543 4 2
78 1 3.8818389 152 8 1
78 4 1.2662125 304 22 0
78 1 3.8366911 312 2 0
78 3 5.3960483 855 11 0
78 5 1.6760622 184 9 0
78 7 2.812979 166 4 0
78 6 0.0686276 631 5 0
78 7 1.7803037 373 9 0
78 9 0.2408154 760 12 0
78 6 2.0041125 306 10 0
78 8 2.6874035 210 5 0
78 10 6.9314645 663 8 0
78 12 2.2873432 563 39 2
80 1 8.5957583 196 3 1
80 1 3.6284098 180 14 0
80 2 1.4824088 162 8 0
80 1 6.490408 190 4 0
80 1 10.668053 139 12 0
80 3 0.8361127 169 4 0
80 4 0.1095343 650 7 0
80 6 1.0726564 148 11 0
80 9 1.0954353 418 2 0
80 10 4.5858803 785 7 0
80 11 4.6574968 515 8 0
80 13 0.3921862 573 10 2
82 1 6.4412137 361 12 1
82 2 3.3719772 173 11 0
82 1 5.7455911 219 11 0
82 2 4.4877214 342 9 0
82 4 3.9014689 354 6 0
82 6 5.4369685 166 7 0
82 8 2.8923972 275 17 0
82 10 1.0887912 337 9 0
82 11 1.6832152 332 39 2
83 1 5.9559819 328 6 1
83 3 1.3336697 367 6 0
83 3 6.402453 433 5 0
83 3 13.2497504 102 12 0
83 5 2.273407 321 16 0
83 7 4.2063218 208 6 0
83 7 0.9140943 190 2 0
83 7 6.6133602 203 13 0
83 7 0.394689 302 2 0
83 7 5.610128 439 9 0
83 8 3.4642443 611 12 0
83 11 5.56572 468 53 2
86 1 3.8044229 299 6 1
86 2 4.4947725 367 11 0
86 4 2.0890374 486 10 0
86 5 3.6643938 146 21 0
86 9 2.980869 236 5 0
86 7 1.6695083 303 5 0
86 8 1.1015125 180 7 0
86 9 1.8386902 277 6 0
86 7 3.1062519 222 7 0
86 9 6.7227529 75 20 0
86 11 0.3522177 536 12 0
86 11 9.8778909 191 2 0
86 11 5.3970122 354 10 0
86 12 3.3853119 479 8 0
86 12 9.8041843 380 18 0
86 13 3.9746173 531 38 2
91 2 3.1671653 487 11 1
91 4 6.9467966 323 20 0
91 6 3.390485 252 11 0
91 8 2.6547173 364 8 0
91 8 4.6564882 162 6 0
91 10 2.7366883 284 2 0
91 11 2.2457901 187 6 0
91 13 2.9712633 169 6 2
92 1 5.5302225 352 10 1
92 3 4.6742829 124 11 0
92 5 2.529016 216 8 0
92 6 6.5871505 383 21 0
92 8 7.3634343 325 10 0
92 11 0.0380276 156 10 0
92 12 2.0279329 499 9 0
92 13 4.0641422 338 2 0
92 13 0.9787982 305 16 2
96 1 4.4400038 313 10 1
96 2 4.4813503 155 9 0
96 3 4.2302047 600 8 0
96 4 4.8609542 422 12 0
96 6 5.8046943 305 12 0
96 8 2.10683 734 10 0
96 10 1.8190809 444 14 0
96 12 2.2606832 160 3 0
96 11 4.8291112 158 13 0
96 13 4.2835259 303 6 2
99 2 0.0122769 458 9 1
99 3 1.405094 399 12 0
99 4 4.7082137 278 20 0
99 5 2.7207888 85 12 0
99 6 2.8465159 450 6 0
99 6 2.625691 398 10 0
99 8 4.7510496 259 13 0
99 10 1.238041 227 13 0
99 12 3.2594463 172 12 0
99 9 3.5904708 346 4 0
99 11 2.5865283 533 15 0
99 12 4.6201595 337 5 0
99 13 1.6397417 768 10 2
102 1 4.999675 151 11 1
102 3 0.4441365 336 7 0
102 4 1.0679721 150 5 0
102 5 0.1819204 163 6 0
102 5 7.9677771 214 15 0
102 6 6.4960788 347 20 0
102 9 1.0265213 619 7 0
102 10 1.3933484 382 7 0
102 12 1.372351 476 28 2
104 2 1.4117777 649 2 1
104 3 4.9881509 157 5 0
104 4 2.5860603 568 23 0
104 5 4.8033343 506 12 0
104 7 2.7457189 418 9 0
104 8 2.5043308 262 3 0
104 9 0.6258733 148 10 0
104 10 5.8161686 174 8 0
104 12 1.9299907 263 5 0
104 13 4.7786397 315 9 2
106 1 3.3976693 506 12 1
106 4 1.0248638 671 7 0
106 3 2.804696 319 12 0
106 5 2.7210218 541 4 0
106 6 5.0928169 200 7 0
106 7 4.2269887 586 11 0
106 9 2.4061628 583 4 0
106 10 3.1331977 263 12 0
106 11 2.281004 417 6 2
109 1 1.8051254 142 8 1
109 3 0.2673541 355 3 0
109 3 6.5426128 160 8 0
109 4 2.4599122 194 11 0
109 5 4.3046783 165 6 0
109 6 0.7504677 374 15 0
109 7 4.7806264 378 16 0
109 9 3.1672841 138 15 0
109 11 0.4151223 809 15 0
109 12 4.2900738 295 4 0
109 13 5.5483146 501 18 2
110 1 3.2328839 364 4 1
110 3 2.9937884 268 10 0
110 4 3.5750832 322 14 0
110 7 0.5352765 151 4 0
110 4 8.9399144 185 6 0
110 4 2.6542304 558 20 0
110 6 2.7539757 497 8 0
110 7 0.0219013 139 13 0
110 8 5.8147634 297 2 0
110 8 10.8806201 138 16 0
110 10 4.6489523 177 6 0
110 9 3.7846356 223 4 0
110 11 1.954517 336 4 0
110 11 3.0207374 546 8 2
114 1 5.7645469 308 14 1
114 3 1.8644914 534 6 0
114 4 5.8821426 202 12 0
114 6 4.6906978 355 8 0
114 6 0.8556355 170 24 0
114 9 4.0034249 162 9 0
114 9 0.5649207 372 2 0
114 10 5.1331454 539 14 2
122 2 0.2859718 322 2 1
122 2 0.4405951 280 7 0
122 3 4.1689741 482 13 0
122 6 6.6015782 161 9 0
122 8 1.5599736 304 9 0
122 9 2.3870044 344 12 0
122 11 3.538458 292 14 0
122 12 4.0787164 237 8 0
122 14 0.9021502 352 13 0
122 15 3.8379341 815 43 2
124 1 5.3332979 231 5 1
124 1 2.8068494 172 10 0
124 3 3.9140353 650 10 0
124 6 1.232158 377 15 0
124 8 2.5480698 401 5 0
124 9 2.7246146 95 11 0
124 10 2.7463398 353 10 0
124 9 4.1412089 293 8 0
124 11 0.6971271 520 9 0
124 13 0.7521807 165 8 0
124 14 2.2756863 675 33 2
126 1 4.1309705 166 2 1
126 2 1.1904083 65 5 0
126 2 3.7675138 672 5 0
126 4 3.59392 185 4 0
126 5 0.6111506 531 24 0
126 8 1.5301753 162 9 0
126 8 12.4097189 110 13 0
126 11 1.7477181 153 5 0
126 10 0.2756092 625 11 0
126 12 3.1241923 655 10 2
127 1 2.5119522 308 8 1
127 3 2.1157801 359 17 0
127 4 3.7506787 516 15 0
127 7 5.3111895 674 10 0
127 11 5.3097801 306 3 0
127 9 4.1492471 517 9 0
127 11 2.8619419 196 11 0
127 13 1.5720475 636 11 2
129 2 1.2934052 565 5 1
129 3 4.8625838 367 17 0
129 6 2.0770666 185 3 0
129 5 3.5928569 199 11 0
129 8 2.1361702 357 2 0
129 8 0.5221708 597 11 0
129 9 6.7212156 368 5 0
129 10 3.3748746 264 11 0
129 11 2.1215285 304 9 0
129 12 0.2699837 287 2 2
133 1 2.9297607 162 7 1
133 2 0.903514 494 3 0
133 2 3.4262185 139 3 0
133 4 0.4937509 569 6 0
133 6 0.3731819 134 8 0
133 7 5.7910111 426 19 0
133 10 3.6912089 164 7 0
133 8 3.2179239 188 7 0
133 10 1.3006901 169 7 0
133 11 3.7765013 209 10 0
133 12 5.4311303 404 12 2
134 1 5.8252686 361 7 1
134 2 6.4234646 106 6 0
134 4 3.2940328 254 3 0
134 3 2.0330295 171 17 0
134 5 7.2282972 524 7 0
134 7 3.9621993 460 11 0
134 9 2.1919576 118 7 0
134 11 0.6587187 288 10 0
134 12 3.005009 288 14 2
135 1 4.5740393 489 7 1
135 3 2.7527483 164 7 0
135 4 7.4794244 190 7 0
135 5 5.1541077 218 7 0
135 4 5.1225519 274 8 0
135 3 2.2652123 467 16 0
135 5 5.714794 258 16 0
135 7 2.3604971 469 10 0
135 9 1.9579344 552 7 0
135 12 0.2671151 339 9 0
135 13 1.0676294 897 11 2
140 1 2.4396774 333 5 1
140 2 4.0578277 312 8 0
140 3 2.7175895 165 7 0
140 4 4.5141215 149 7 0
140 5 6.1132008 201 9 0
140 3 4.102869 105 13 0
140 2 6.3265565 181 2 0
140 2 3.0778105 191 8 0
140 2 8.7064449 221 9 0
140 4 4.1166926 413 3 0
140 5 1.8774821 298 6 0
140 6 2.8015752 189 8 0
140 7 5.5680967 169 10 0
140 8 2.1844513 337 7 0
140 7 7.3898516 299 26 0
140 10 1.8690809 533 7 2
145 1 3.6282593 354 4 1
145 3 1.1497636 364 3 0
145 2 3.6864821 121 10 0
145 4 5.3649469 177 4 0
145 5 3.9138912 256 16 0
145 6 1.8221601 898 11 0
145 7 3.996678 193 10 0
145 7 7.3770402 578 17 0
145 8 4.1837678 426 14 0
145 10 2.1672645 766 15 2
146 1 3.0845783 239 3 1
146 2 5.3545956 488 10 0
146 4 4.9778804 728 15 0
146 8 3.1908292 824 8 0
146 10 3.512893 568 10 2
150 1 4.5526687 291 3 1
150 2 6.6887112 664 12 0
150 5 1.3537981 191 7 0
150 6 5.4562175 246 9 0
150 8 2.7696296 192 6 0
150 11 2.9589985 128 8 0
150 10 0.4956046 229 13 0
150 12 3.6777747 492 10 2
